duration,audio,sampling_rate,text,normalized_text,speaker
0,./archive/bible/audio_9_27_segment_ch6.mp3.wav,44100,وتكلم اشعيا على شعب اسرائيل وݣال واخا يكونو ولاد اسرائيل كتار بحال الرملة ديال البحر راه اللي بقى منهم هو اللي غينجا.,وتكلم اشعيا على شعب اسرائيل وگال واخا يكونو ولاد اسرائيل كتار بحال الرملة ديال البحر راه اللي بقى منهم هو اللي غينجا,2
0,./archive/bible/audio_9_28_segment_ch6.mp3.wav,44100,حيت الرب غيكمل وغيحقق كلامو دغيا على الارض.,حيت الرب غيكمل وغيحقق كلامو دغيا على الارض,2
0,./archive/bible/audio_9_29_segment_ch6.mp3.wav,44100,وكما ݣال اشعيا من قبل كون الرب القادر على كلشي ما خلاش شي وحدين من التريكة ديالنا كون ولينا بحال سدوم وولينا كنشبهو لعمورة.,وكما گال اشعيا من قبل كون الرب القادر على كلشي ما خلاش شي وحدين من التريكة ديالنا كون ولينا بحال سدوم وولينا كنشبهو لعمورة,2
0,./archive/bible/audio_9_30_segment_ch6.mp3.wav,44100,ايوا اشنو غنݣولو راه الشعوب اللي ماشي يهود اللي ما كيقلبوش على التقوى ولاو متاقيين بالايمان ديالهم.,ايوا اشنو غنگولو راه الشعوب اللي ماشي يهود اللي ما كيقلبوش على التقوى ولاو متاقيين بالايمان ديالهم,2
0,./archive/bible/audio_9_31_segment_ch6.mp3.wav,44100,اما شعب اسرائيل اللي كانو كيقلبو على التقوى باعمال الشرع راهم ما وصلوش ليه.,اما شعب اسرائيل اللي كانو كيقلبو على التقوى باعمال الشرع راهم ما وصلوش ليه,2
0,./archive/bible/audio_9_32_segment_ch6.mp3.wav,44100,علاش علاحقاش بغاو يوليو متاقيين قدام الله ماشي بالايمان ولكن باعمال الشرع وهم يتعترو بالحجرة اللي كتعتر.,علاش علاحقاش بغاو يوليو متاقيين قدام الله ماشي بالايمان ولكن باعمال الشرع وهم يتعترو بالحجرة اللي كتعتر,2
0,./archive/bible/audio_9_33_segment_ch6.mp3.wav,44100,كيف مكتوب فكتاب الله هاني كندير فصهيون حجرة ديال العترة وصخرة كتطيح ولكن اللي كيامن بيه عمرو ما يخيب.,كيف مكتوب فكتاب الله هاني كندير فصهيون حجرة ديال العترة وصخرة كتطيح ولكن اللي كيامن بيه عمرو ما يخيب,2
0,./archive/bible/audio_10_1_segment_ch6.mp3.wav,44100,ا الخوت راني كنترجا من كل قلبي وكنطلب الله على ود النجا ديال شعب اسرائيل.,ا الخوت راني كنترجا من كل قلبي وكنطلب الله على ود النجا ديال شعب اسرائيل,2
0,./archive/bible/audio_10_3_segment_ch6.mp3.wav,44100,حيت ملي ما عرفوش التقوى ديال الله وقلبو على كيفاش يوليو متاقيين قدامو ما خضعوش للتقوى ديالو.,حيت ملي ما عرفوش التقوى ديال الله وقلبو على كيفاش يوليو متاقيين قدامو ما خضعوش للتقوى ديالو,2
0,./archive/bible/audio_10_4_segment_ch6.mp3.wav,44100,حيت المسيح كمل الغرض ديال الشرع باش ݣاع الناس اللي كيامنو بيه يوليو متاقيين الله.,حيت المسيح كمل الغرض ديال الشرع باش گاع الناس اللي كيامنو بيه يوليو متاقيين الله,2
0,./archive/bible/audio_10_5_segment_ch6.mp3.wav,44100,حيت موسى كتب على التقوى اللي جات من الشرع وݣال اللي كيدير بفرايض الشرع غيحيا بيهم.,حيت موسى كتب على التقوى اللي جات من الشرع وگال اللي كيدير بفرايض الشرع غيحيا بيهم,2
0,./archive/bible/audio_10_6_segment_ch6.mp3.wav,44100,ولكن التقوى اللي كتجي من الايمان كيݣول عليها كتاب الله ما تݣولش فقلبك شكون اللي غيطلع للسما يعني باش ينزل المسيح.,ولكن التقوى اللي كتجي من الايمان كيگول عليها كتاب الله ما تگولش فقلبك شكون اللي غيطلع للسما يعني باش ينزل المسيح,2
0,./archive/bible/audio_10_8_segment_ch6.mp3.wav,44100,ايوا اشنو كيݣول كتاب الله راه كلام الله قريب ليك ففمك وفقلبك يعني كلام الايمان اللي كنخبرو بيه.,ايوا اشنو كيگول كتاب الله راه كلام الله قريب ليك ففمك وفقلبك يعني كلام الايمان اللي كنخبرو بيه,2
0,./archive/bible/audio_10_9_segment_ch6.mp3.wav,44100,علاحقاش الا عترفتي بفمك بلي يسوع هو الرب وامنتي من قلبك بلي الله بعتو من بين الموتى راك غتنجا.,علاحقاش الا عترفتي بفمك بلي يسوع هو الرب وامنتي من قلبك بلي الله بعتو من بين الموتى راك غتنجا,2
0,./archive/bible/audio_10_10_segment_ch6.mp3.wav,44100,حيت الايمان من القلب كيدي للتقوى والاعتراف بالفم كيدي للنجا.,حيت الايمان من القلب كيدي للتقوى والاعتراف بالفم كيدي للنجا,2
0,./archive/bible/audio_10_11_segment_ch6.mp3.wav,44100,علاحقاش كتاب الله كيݣول اللي كيامن بيه ما غيخيبش.,علاحقاش كتاب الله كيگول اللي كيامن بيه ما غيخيبش,2
0,./archive/bible/audio_10_12_segment_ch6.mp3.wav,44100,راه ما كاينش الفرق بين ليهود واليونانيين حيت كلهم عندهم رب واحد كيفيض بالخير ديالو على كل من كيطلبو.,راه ما كاينش الفرق بين ليهود واليونانيين حيت كلهم عندهم رب واحد كيفيض بالخير ديالو على كل من كيطلبو,2
0,./archive/bible/audio_10_13_segment_ch6.mp3.wav,44100,وراه كتاب الله كيݣول اللي كيطلب باسم الرب غينجا.,وراه كتاب الله كيگول اللي كيطلب باسم الرب غينجا,2
0,./archive/bible/audio_10_14_segment_ch6.mp3.wav,44100,ولكن كيفاش غيطلبوه وهم ما امنوش بيه وكيفاش غيامنو بيه وهم ما سمعوش بيه وكيفاش غيسمعو بيه بلا ما يبشرهم حتى واحد.,ولكن كيفاش غيطلبوه وهم ما امنوش بيه وكيفاش غيامنو بيه وهم ما سمعوش بيه وكيفاش غيسمعو بيه بلا ما يبشرهم حتى واحد,2
0,./archive/bible/audio_10_15_segment_ch6.mp3.wav,44100,وكيفاش غيبشرو الا ما صيفطهم حد كيف مكتوب فكتاب الله شحال زوينة قدام هادوك اللي كيخبرو بالبشارة.,وكيفاش غيبشرو الا ما صيفطهم حد كيف مكتوب فكتاب الله شحال زوينة قدام هادوك اللي كيخبرو بالبشارة,2
0,./archive/bible/audio_10_16_segment_ch6.mp3.wav,44100,ولكن ماشي ݣاع الناس قبلو الانجيل حيت اشعيا كيݣول ا ربي شكون اللي تيق الخبار اللي كنخبرو بيها.,ولكن ماشي گاع الناس قبلو الانجيل حيت اشعيا كيگول ا ربي شكون اللي تيق الخبار اللي كنخبرو بيها,2
0,./archive/bible/audio_10_19_segment_ch6.mp3.wav,44100,ولكن كنݣول واش شعب اسرائيل ما فهموش راه موسى ݣال من قبل غنخليكم تغيرو من هادوك اللي ما هماش شعب وغنقلقكم بواحد الشعب ما كيفهمش.,ولكن كنگول واش شعب اسرائيل ما فهموش راه موسى گال من قبل غنخليكم تغيرو من هادوك اللي ما هماش شعب وغنقلقكم بواحد الشعب ما كيفهمش,2
0,./archive/bible/audio_10_20_segment_ch6.mp3.wav,44100,اما اشعيا راه تكلم بلا خوف وݣال لقاوني هادوك اللي ما كيقلبوش علي ووليت باين لهادوك اللي ما كيسولوش علي.,اما اشعيا راه تكلم بلا خوف وگال لقاوني هادوك اللي ما كيقلبوش علي ووليت باين لهادوك اللي ما كيسولوش علي,2
0,./archive/bible/audio_10_21_segment_ch6.mp3.wav,44100,ولكن من جهة شعب اسرائيل ݣال مديت يدي النهار كلو لواحد الشعب اللي ما كيطيعنيش وكيضادني.,ولكن من جهة شعب اسرائيل گال مديت يدي النهار كلو لواحد الشعب اللي ما كيطيعنيش وكيضادني,2
0,./archive/bible/audio_11_1_segment_ch6.mp3.wav,44100,وهكا كنݣول واش الله سمح فالشعب ديالو حاشا حتى انا راني اسرائيلي من تريكة ابراهيم ومن قبيلة بنيامين.,وهكا كنگول واش الله سمح فالشعب ديالو حاشا حتى انا راني اسرائيلي من تريكة ابراهيم ومن قبيلة بنيامين,2
0,./archive/bible/audio_11_2_segment_ch6.mp3.wav,44100,راه الله ما سمحش فالشعب ديالو اللي عرفو من قبل واش ما كتعرفوش اشنو كيݣول كتاب الله على ايليا ملي تشكى لله من شعب اسرائيل.,راه الله ما سمحش فالشعب ديالو اللي عرفو من قبل واش ما كتعرفوش اشنو كيگول كتاب الله على ايليا ملي تشكى لله من شعب اسرائيل,2
0,./archive/bible/audio_11_3_segment_ch6.mp3.wav,44100,ݣال ا ربي راه قتلو الانبيا ديالك وريبو المدابح ديالك وبقيت غير انا بوحدي وبغاو يقتلوني.,گال ا ربي راه قتلو الانبيا ديالك وريبو المدابح ديالك وبقيت غير انا بوحدي وبغاو يقتلوني,2
0,./archive/bible/audio_11_4_segment_ch6.mp3.wav,44100,ولكن باش جاوبو الله راني خليت لراسي سبعالاف راجل اللي ما سجدوش للصنم بعل.,ولكن باش جاوبو الله راني خليت لراسي سبعالاف راجل اللي ما سجدوش للصنم بعل,2
0,./archive/bible/audio_11_5_segment_ch6.mp3.wav,44100,وهكا حتى فهاد الوقت راه باقيين شي وحدين ختارهم الله بالنعمة.,وهكا حتى فهاد الوقت راه باقيين شي وحدين ختارهم الله بالنعمة,2
0,./archive/bible/audio_11_6_segment_ch6.mp3.wav,44100,والا ختارهم الله بالنعمة راه ماشي على حساب الاعمال ولا راه النعمة ديال الله عمرها ما غتكون نعمة.,والا ختارهم الله بالنعمة راه ماشي على حساب الاعمال ولا راه النعمة ديال الله عمرها ما غتكون نعمة,2
0,./archive/bible/audio_11_7_segment_ch6.mp3.wav,44100,اشنو كيعني هادشي راه داكشي اللي شعب اسرائيل كانو كيقلبو عليه ما خداوهش ولكن اللي ختارهم الله خداوه واللي بقاو منهم قسحو قلبهم.,اشنو كيعني هادشي راه داكشي اللي شعب اسرائيل كانو كيقلبو عليه ما خداوهش ولكن اللي ختارهم الله خداوه واللي بقاو منهم قسحو قلبهم,2
0,./archive/bible/audio_11_8_segment_ch6.mp3.wav,44100,كيف مكتوب فكتاب الله خلاهم الله بلا فهامة وعطاهم عينين باش ما يشوفوش وودنين باش ما يسمعوش حتى لهاد النهار.,كيف مكتوب فكتاب الله خلاهم الله بلا فهامة وعطاهم عينين باش ما يشوفوش وودنين باش ما يسمعوش حتى لهاد النهار,2
0,./archive/bible/audio_11_9_segment_ch6.mp3.wav,44100,وحتى داود كيݣول مصاب تولي الحفلة ديالهم مصيدة وشبكة وحفرة وعقاب ليهم.,وحتى داود كيگول مصاب تولي الحفلة ديالهم مصيدة وشبكة وحفرة وعقاب ليهم,2
0,./archive/bible/audio_11_10_segment_ch6.mp3.wav,44100,مصاب يضلامو عينيهم باش ما يشوفوش ويولي الضهر ديالهم ديما محني.,مصاب يضلامو عينيهم باش ما يشوفوش ويولي الضهر ديالهم ديما محني,2
0,./archive/bible/audio_11_12_segment_ch6.mp3.wav,44100,والا كان الغلط ديالهم بركة كتغني ناس الدنيا والنقصان ديالهم بركة كتغني الشعوب اللي ماشي يهود ايوا كيفاش ما يكونوش البركات كتر ملي غيقبلو ليهود النجا.,والا كان الغلط ديالهم بركة كتغني ناس الدنيا والنقصان ديالهم بركة كتغني الشعوب اللي ماشي يهود ايوا كيفاش ما يكونوش البركات كتر ملي غيقبلو ليهود النجا,2
0,./archive/bible/audio_11_13_segment_ch6.mp3.wav,44100,ودابا نݣول ليكم نتم ا الشعوب اللي ماشي يهود ما حدني رسول للشعوب اللي ماشي يهود راني كنفتخر بالخدمة ديالي.,ودابا نگول ليكم نتم ا الشعوب اللي ماشي يهود ما حدني رسول للشعوب اللي ماشي يهود راني كنفتخر بالخدمة ديالي,2
0,./archive/bible/audio_11_14_segment_ch6.mp3.wav,44100,لعل وعسى يغيرو مني اللي من لحمي ودمي باش نكون السبب فالنجا ديال شي وحدين منهم.,لعل وعسى يغيرو مني اللي من لحمي ودمي باش نكون السبب فالنجا ديال شي وحدين منهم,2
0,./archive/bible/audio_11_15_segment_ch6.mp3.wav,44100,حيت الا كان الله ملي تخلى على ليهود تصالح مع ناس الدنيا واش ماشي الا قبلهم غادي تكون هاديك هي الحياة من بعد الموت.,حيت الا كان الله ملي تخلى على ليهود تصالح مع ناس الدنيا واش ماشي الا قبلهم غادي تكون هاديك هي الحياة من بعد الموت,2
0,./archive/bible/audio_11_16_segment_ch6.mp3.wav,44100,والا كان الطرف اللول ديال العجينة مقدس راه العجينة كلها مقدسة والا كان الجدر مقدس راه حتى العروش مقدسين.,والا كان الطرف اللول ديال العجينة مقدس راه العجينة كلها مقدسة والا كان الجدر مقدس راه حتى العروش مقدسين,2
0,./archive/bible/audio_11_17_segment_ch6.mp3.wav,44100,والا تقطعو شي عروش من شجرة د الزيتون ونت اللي راك عرش من شجرة د الزيتون نابتة فالخلا تلقمتي فبلاصتهم ووليتي مشارك فالجدر ديال شجرة الزيتون والما اللي فيها.,والا تقطعو شي عروش من شجرة د الزيتون ونت اللي راك عرش من شجرة د الزيتون نابتة فالخلا تلقمتي فبلاصتهم ووليتي مشارك فالجدر ديال شجرة الزيتون والما اللي فيها,2
0,./archive/bible/audio_11_18_segment_ch6.mp3.wav,44100,ما تفتخرش على العروش اللي تقطعو وكيفاش غتفتخر ونت ما هازش الجدر ولكن الجدر هو اللي هازك.,ما تفتخرش على العروش اللي تقطعو وكيفاش غتفتخر ونت ما هازش الجدر ولكن الجدر هو اللي هازك,2
0,./archive/bible/audio_11_19_segment_ch6.mp3.wav,44100,ولكن غادي تݣول تقطعو العروش باش انا نتلقم.,ولكن غادي تگول تقطعو العروش باش انا نتلقم,2
0,./archive/bible/audio_11_20_segment_ch6.mp3.wav,44100,هادشي صحيح حيت هم ما امنوش تقطعو ونت بالايمان ديالك تبتي ايوا ما تفتخرش ولكن رد بالك.,هادشي صحيح حيت هم ما امنوش تقطعو ونت بالايمان ديالك تبتي ايوا ما تفتخرش ولكن رد بالك,2
0,./archive/bible/audio_11_21_segment_ch6.mp3.wav,44100,حيت الا الله ما حنش فالعروش الاصليين راه يقدر ما يحنش فيك حتى نت.,حيت الا الله ما حنش فالعروش الاصليين راه يقدر ما يحنش فيك حتى نت,2
0,./archive/bible/audio_11_22_segment_ch6.mp3.wav,44100,ايوا شوف مزيان لطف الله والعقاب ديالو العقاب راه لهادوك اللي دنبو اما اللطف راه ليك ما حدك تابت فاللطف والا ما تبتيش غيقطعك حتى نت.,ايوا شوف مزيان لطف الله والعقاب ديالو العقاب راه لهادوك اللي دنبو اما اللطف راه ليك ما حدك تابت فاللطف والا ما تبتيش غيقطعك حتى نت,2
0,./archive/bible/audio_11_24_segment_ch6.mp3.wav,44100,والا كنت نت فالاصل من الشجرة د الزيتون اللي نابتة فالخلا وقطعك الله ولقمك فشجرة الزيتون المزيانة اللي عكس الطبيعة ديالك شحال ساهل بزاف على هادوك اللي فالاصل من الشجرة المزيانة باش يلقمهم الله فيها.,والا كنت نت فالاصل من الشجرة د الزيتون اللي نابتة فالخلا وقطعك الله ولقمك فشجرة الزيتون المزيانة اللي عكس الطبيعة ديالك شحال ساهل بزاف على هادوك اللي فالاصل من الشجرة المزيانة باش يلقمهم الله فيها,2
0,./archive/bible/audio_11_25_segment_ch6.mp3.wav,44100,ا الخوت راني ما بغيتش يخفى عليكم هاد السر باش ما تحسبوش راسكم حكما راه شي وحدين من شعب اسرائيل قسحو قلبهم وغيبقى قاسح حتى يامنو ݣاع الشعوب اللي ماشي يهود.,ا الخوت راني ما بغيتش يخفى عليكم هاد السر باش ما تحسبوش راسكم حكما راه شي وحدين من شعب اسرائيل قسحو قلبهم وغيبقى قاسح حتى يامنو گاع الشعوب اللي ماشي يهود,2
0,./archive/bible/audio_11_26_segment_ch6.mp3.wav,44100,وهكا غادي ينجا ݣاع شعب اسرائيل كيف مكتوب فكتاب الله غيخرج من صهيون المنجي وغيحيد الدنوب من تريكة يعقوب.,وهكا غادي ينجا گاع شعب اسرائيل كيف مكتوب فكتاب الله غيخرج من صهيون المنجي وغيحيد الدنوب من تريكة يعقوب,2
0,./archive/bible/audio_11_27_segment_ch6.mp3.wav,44100,وهادا هو العهد ديالي معاهم ملي غنمحي دنوبهم.,وهادا هو العهد ديالي معاهم ملي غنمحي دنوبهم,2
0,./archive/bible/audio_11_28_segment_ch6.mp3.wav,44100,ايوا من جهة الانجيل راه ليهود عديان الله وهادشي لمصلحتكم ولكن حيت الله ختارهم راه كيبغيهم على ود جدودهم.,ايوا من جهة الانجيل راه ليهود عديان الله وهادشي لمصلحتكم ولكن حيت الله ختارهم راه كيبغيهم على ود جدودهم,2
0,./archive/bible/audio_11_29_segment_ch6.mp3.wav,44100,حيت الله عمرو ما كيتراجع على داكشي اللي كيعطي ولا على اللي كيختارهم.,حيت الله عمرو ما كيتراجع على داكشي اللي كيعطي ولا على اللي كيختارهم,2
0,./archive/bible/audio_11_30_segment_ch6.mp3.wav,44100,وراه كما نتم اللي ماشي يهود ما طعتوش الله من قبل ولكن هو رحمكم دابا بسباب ليهود اللي عصاوه.,وراه كما نتم اللي ماشي يهود ما طعتوش الله من قبل ولكن هو رحمكم دابا بسباب ليهود اللي عصاوه,2
0,./archive/bible/audio_11_32_segment_ch6.mp3.wav,44100,حيت الله خلا ݣاع الناس فالمعصية باش يرحمهم كاملين.,حيت الله خلا گاع الناس فالمعصية باش يرحمهم كاملين,2
0,./archive/bible/audio_11_33_segment_ch6.mp3.wav,44100,شحال كبير الغنى والحكمة والعلم ديال الله حتى واحد ما يقدر يعلم على حكامو ويفهم طرقانو.,شحال كبير الغنى والحكمة والعلم ديال الله حتى واحد ما يقدر يعلم على حكامو ويفهم طرقانو,2
0,./archive/bible/audio_11_34_segment_ch6.mp3.wav,44100,شكون اللي عرف الافكار ديال الرب وشكون اللي يقدر ينصحه.,شكون اللي عرف الافكار ديال الرب وشكون اللي يقدر ينصحه,2
0,./archive/bible/audio_11_35_segment_ch6.mp3.wav,44100,وشكون اللي عطاه شي حاجة فاللول باش يردها ليه.,وشكون اللي عطاه شي حاجة فاللول باش يردها ليه,2
0,./archive/bible/audio_11_36_segment_ch6.mp3.wav,44100,علاحقاش منو وبيه وليه كلشي ليه العز على الدوام امين.,علاحقاش منو وبيه وليه كلشي ليه العز على الدوام امين,2
0,./archive/bible/audio_12_1_segment_ch6.mp3.wav,44100,على هادشي ا الخوت كنطلب منكم على ود الرحمة د الله باش تقدمو الدات ديالكم دبيحة حية ومقدسة كترضي الله وهادي هي العبادة الروحية ديالكم.,على هادشي ا الخوت كنطلب منكم على ود الرحمة د الله باش تقدمو الدات ديالكم دبيحة حية ومقدسة كترضي الله وهادي هي العبادة الروحية ديالكم,2
0,./archive/bible/audio_12_2_segment_ch6.mp3.wav,44100,وما تديروش كيف كيديرو ناس هاد الدنيا ولكن تبدلو وخليو الافكار ديالكم تتجدد باش تعرفو مراد الله المزيان والمقبول والكامل.,وما تديروش كيف كيديرو ناس هاد الدنيا ولكن تبدلو وخليو الافكار ديالكم تتجدد باش تعرفو مراد الله المزيان والمقبول والكامل,2
0,./archive/bible/audio_12_3_segment_ch6.mp3.wav,44100,وبفضل النعمة اللي عطاني الله كنوصي كل واحد فيكم باش يكون رزين وما يعطيش قيمة لراسو كتر من اللازم على حساب القياس ديال الايمان اللي عطاه الله لكل واحد.,وبفضل النعمة اللي عطاني الله كنوصي كل واحد فيكم باش يكون رزين وما يعطيش قيمة لراسو كتر من اللازم على حساب القياس ديال الايمان اللي عطاه الله لكل واحد,2
0,./archive/bible/audio_12_5_segment_ch6.mp3.wav,44100,هكا واخا حنا كتار راه حنا دات وحدة فالمسيح وكلنا طراف متاحدين مع بعضياتنا كل واحد وخدمتو.,هكا واخا حنا كتار راه حنا دات وحدة فالمسيح وكلنا طراف متاحدين مع بعضياتنا كل واحد وخدمتو,2
0,./archive/bible/audio_12_8_segment_ch6.mp3.wav,44100,واللي عندو الموهبة ديال التشجيع خاصو يشجع واللي عندو الموهبة باش يعطي خاصو يعطي بالسخا واللي عندو الموهبة ديال القيادة خاصو يديرها بكل جهدو واللي عندو الموهبة ديال الرحمة خاصو يرحم بالفرحة.,واللي عندو الموهبة ديال التشجيع خاصو يشجع واللي عندو الموهبة باش يعطي خاصو يعطي بالسخا واللي عندو الموهبة ديال القيادة خاصو يديرها بكل جهدو واللي عندو الموهبة ديال الرحمة خاصو يرحم بالفرحة,2
0,./archive/bible/audio_12_9_segment_ch6.mp3.wav,44100,وخاص تكون المحبة ديالكم بلا نفاق كرهو الشر وتبتو فالخير.,وخاص تكون المحبة ديالكم بلا نفاق كرهو الشر وتبتو فالخير,2
0,./archive/bible/audio_12_10_segment_ch6.mp3.wav,44100,بغيو بعضياتكم من قلبكم بحال الخوت وحترمو غيركم كتر من راسكم.,بغيو بعضياتكم من قلبكم بحال الخوت وحترمو غيركم كتر من راسكم,2
0,./archive/bible/audio_12_11_segment_ch6.mp3.wav,44100,ديرو جهدكم وما تكونوش معݣازين تشجعو فالروح وخدمو للرب.,ديرو جهدكم وما تكونوش معگازين تشجعو فالروح وخدمو للرب,2
0,./archive/bible/audio_12_12_segment_ch6.mp3.wav,44100,وفرحو بسباب الرجا اللي عندكم وصبرو فالمحنة وصليو على الدوام.,وفرحو بسباب الرجا اللي عندكم وصبرو فالمحنة وصليو على الدوام,2
0,./archive/bible/audio_12_13_segment_ch6.mp3.wav,44100,عاونو المومنين المحتاجين وديما ضايفو البرانيين.,عاونو المومنين المحتاجين وديما ضايفو البرانيين,2
0,./archive/bible/audio_12_14_segment_ch6.mp3.wav,44100,باركو اللي كيتعداو عليكم باركو وما تلعنوش.,باركو اللي كيتعداو عليكم باركو وما تلعنوش,2
0,./archive/bible/audio_12_15_segment_ch6.mp3.wav,44100,فرحو مع اللي كيفرحو وبكيو مع اللي كيبكيو.,فرحو مع اللي كيفرحو وبكيو مع اللي كيبكيو,2
0,./archive/bible/audio_12_16_segment_ch6.mp3.wav,44100,كونو متافقين مع بعضياتكم وما تديوهاش فالامور ديال الدنيا ولكن كونو متواضعين وما تحسبوش راسكم حكما.,كونو متافقين مع بعضياتكم وما تديوهاش فالامور ديال الدنيا ولكن كونو متواضعين وما تحسبوش راسكم حكما,2
0,./archive/bible/audio_12_18_segment_ch6.mp3.wav,44100,والا ممكن عيشو فالهنا مع ݣاع الناس على قد جهدكم.,والا ممكن عيشو فالهنا مع گاع الناس على قد جهدكم,2
0,./archive/bible/audio_12_19_segment_ch6.mp3.wav,44100,ما تنتقموش لراسكم ا حبابي ولكن خليو الله هو اللي ينتقم حيت كتاب الله كيݣول انا الرب اللي كنتقم وانا اللي كنجازي كل واحد.,ما تنتقموش لراسكم ا حبابي ولكن خليو الله هو اللي ينتقم حيت كتاب الله كيگول انا الرب اللي كنتقم وانا اللي كنجازي كل واحد,2
0,./archive/bible/audio_12_20_segment_ch6.mp3.wav,44100,وكيݣول عاوتاني الا جاع عدوك عطيه ياكل والا عطش عطيه يشرب حيت الا درتي هادشي راه بحال الا كتجمع الجمر د العافية على راسو.,وكيگول عاوتاني الا جاع عدوك عطيه ياكل والا عطش عطيه يشرب حيت الا درتي هادشي راه بحال الا كتجمع الجمر د العافية على راسو,2
0,./archive/bible/audio_12_21_segment_ch6.mp3.wav,44100,ما تخليش الشر يغلبك ولكن غلب الشر بالخير.,ما تخليش الشر يغلبك ولكن غلب الشر بالخير,2
0,./archive/bible/audio_13_1_segment_ch6.mp3.wav,44100,خاص كل واحد يطيع صحاب السلطة حيت ما كايناش شي سلطة من غير اللي من عند الله وصحاب السلطة اللي كاينين دابا راه الله هو اللي ختارهم.,خاص كل واحد يطيع صحاب السلطة حيت ما كايناش شي سلطة من غير اللي من عند الله وصحاب السلطة اللي كاينين دابا راه الله هو اللي ختارهم,2
0,./archive/bible/audio_13_2_segment_ch6.mp3.wav,44100,على هادشي راه اللي كيضاد السلطة كيضاد الاوامر ديال الله وهادوك اللي كيضادو غيتعاقبو.,على هادشي راه اللي كيضاد السلطة كيضاد الاوامر ديال الله وهادوك اللي كيضادو غيتعاقبو,2
0,./archive/bible/audio_13_3_segment_ch6.mp3.wav,44100,حيت اللي كيدير الخير ما كيخافش من الحكام ولكن اللي كيدير الشر هو اللي كيخاف منهم واش بغيتي ما تخافش من صحاب السلطة ايوا دير الخير باش يمدحوك.,حيت اللي كيدير الخير ما كيخافش من الحكام ولكن اللي كيدير الشر هو اللي كيخاف منهم واش بغيتي ما تخافش من صحاب السلطة ايوا دير الخير باش يمدحوك,2
0,./archive/bible/audio_13_4_segment_ch6.mp3.wav,44100,حيت كيديرو الخدمة ديال الله اللي فيها مصلحتك ولكن الا كتدير الشر راه خاصك تخاف حيت صحاب السلطة ما كيعاقبوش بلا سبب وهكا راهم كيديرو الخدمة ديال الله وكيبينو الغضب ديالهم على اللي كيدير اعمال الشر.,حيت كيديرو الخدمة ديال الله اللي فيها مصلحتك ولكن الا كتدير الشر راه خاصك تخاف حيت صحاب السلطة ما كيعاقبوش بلا سبب وهكا راهم كيديرو الخدمة ديال الله وكيبينو الغضب ديالهم على اللي كيدير اعمال الشر,2
0,./archive/bible/audio_13_5_segment_ch6.mp3.wav,44100,على هادشي خاصنا نطيعو ماشي غير على ود الغضب ديال الله ولكن حتى على ود الضمير.,على هادشي خاصنا نطيعو ماشي غير على ود الغضب ديال الله ولكن حتى على ود الضمير,2
0,./archive/bible/audio_13_6_segment_ch6.mp3.wav,44100,وراه هادشي علاش كتخلصو حتى الضريبة حيت مالين الضريبة كيخدمو لله ملي كيديرو خدمتهم مزيان.,وراه هادشي علاش كتخلصو حتى الضريبة حيت مالين الضريبة كيخدمو لله ملي كيديرو خدمتهم مزيان,2
0,./archive/bible/audio_13_7_segment_ch6.mp3.wav,44100,ايوا عطيو لكل واحد حقو خلصو ݣاع الضرائب لمالين الضريبة طيعو اللي كيستاهلو الطاعة وحترمو اللي كيستاهلو الاحترام.,ايوا عطيو لكل واحد حقو خلصو گاع الضرائب لمالين الضريبة طيعو اللي كيستاهلو الطاعة وحترمو اللي كيستاهلو الاحترام,2
0,./archive/bible/audio_13_8_segment_ch6.mp3.wav,44100,ما يكون عليكم حتى دين من شي حد من غير محبتكم لبعضياتكم حيت اللي كيبغي غيرو راه دار بالشرع كلو.,ما يكون عليكم حتى دين من شي حد من غير محبتكم لبعضياتكم حيت اللي كيبغي غيرو راه دار بالشرع كلو,2
0,./archive/bible/audio_13_9_segment_ch6.mp3.wav,44100,علاحقاش الوصيات ما تفسدش ما تقتلش ما تسرقش وما تشهاش والوصيات لخرى راهم كيتجمعو فهاد الكلام خاصك تبغي اللي قريب ليك كيف كتبغي راسك.,علاحقاش الوصيات ما تفسدش ما تقتلش ما تسرقش وما تشهاش والوصيات لخرى راهم كيتجمعو فهاد الكلام خاصك تبغي اللي قريب ليك كيف كتبغي راسك,2
0,./archive/bible/audio_13_10_segment_ch6.mp3.wav,44100,المحبة ما كتديرش الشر للناس وهكا كتكمل المحبة الشرع كلو.,المحبة ما كتديرش الشر للناس وهكا كتكمل المحبة الشرع كلو,2
0,./archive/bible/audio_13_11_segment_ch6.mp3.wav,44100,وفوق هادشي راكم كتعرفو الوقت اللي حنا فيه بلي جات الساعة اللي فيها خاصكم تفيقو من النعاس حيت النجا ديالنا ولى دابا قرب من كيف كان فالنهار اللي امنا فيه.,وفوق هادشي راكم كتعرفو الوقت اللي حنا فيه بلي جات الساعة اللي فيها خاصكم تفيقو من النعاس حيت النجا ديالنا ولى دابا قرب من كيف كان فالنهار اللي امنا فيه,2
0,./archive/bible/audio_13_12_segment_ch6.mp3.wav,44100,راه الليل قرب يسالي والنهار قرب يطلع ايوا خاصنا نحيدو الاعمال ديال الضلام ونلبسو السلاح ديال النور.,راه الليل قرب يسالي والنهار قرب يطلع ايوا خاصنا نحيدو الاعمال ديال الضلام ونلبسو السلاح ديال النور,2
